vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
AMANE COTTAGE HOSPITAL,,601360.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMANSAN HOSPITAL LIMITED,,1946560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMATIERO HEALTH CENTRE,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMBIRA SUB-COUNTY HOSPITAL,,499840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMI RUHAMA CHURCH WARABA MEDICAL CENTRE,,500240.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMINA COMMUNITY HOSPITAL CENTRE LIMITED,,58240.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ammusait General Hospital,,190000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMOYO DISPENSARY,,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMOYO HEALTHCARE MEDICAL CLINIC,,642880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMUKURA HEALTH CENTRE,,220480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AMURT HEALTH CARE CENTRE MALINDI- MUYEYE CLIN I C,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AN NAJAH MEDICAL CARE LIMITED,,685440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Andersen Medical Centre,,95840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANDIWO DISPENSARY,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Andiwo Health Center,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Anfac Nursing Home,,822080.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANFAL MEDICAL CENTER LIMITED,,22400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANG\\'IYA DISPENSARY,,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANGATA BARRIKOI HEALTH CENTRE,,30000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Angata Health Centre,,60000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANG'IYA DISPENSARY,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
